n,k,p_n,growth_avg,entry,factors,runtime_s,timeout
160,-99,259719129538236162353440794965167848909633281908829867871155437965932786856709320106047872491367,0.91562766190209,2077753036305889298827526359721342791277066255270638942969243503727462294853674560848382979930936,"{2: 3, 259719129538236162353440794965167848909633281908829867871155437965932786856709320106047872491367: 1}",149.34480905532837,2.114715814590454
161,-110,2132760865379539843550720083294093845510903985712284287329244387347946478279143118069757824132897,0.9161130928690684,8531043461518159374202880333176375382043615942849137149316977549391785913116572472279031296531588,"{2: 2, 2132760865379539843550720083294093845510903985712284287329244387347946478279143118069757824132897: 1}",15.979414701461792,0.23002266883850098
162,-105,423710059610411568175042310090632109969571729182985005771922593523576398307741614341396986486101,0.9165102427758262,33896804768832925454003384807250568797565738334638800461753807481886111864619329147311758918888080,"{2: 4, 5: 1, 423710059610411568175042310090632109969571729182985005771922593523576398307741614341396986486101: 1}",15.919782400131226,0.23002266883850098
163,-62,228957944205068168673642655824858219458565485157062520229761614476045189189257962764979668652933,0.9168489064909222,7326654214562181397556564986395463022674095525026000647352371663233446054056254808479349396893856,"{2: 5, 228957944205068168673642655824858219458565485157062520229761614476045189189257962764979668652933: 1}",15.671939611434937,0.23002266883850098
164,-105,3379641112547632214666540484708490831030102413216107022082429904519260437862949482667068433411149,0.9172195104066269,540742578007621154346646477553358532964816386114577123533188784723081670058071917226730949345783840,"{2: 5, 5: 1, 3379641112547632214666540484708490831030102413216107022082429904519260437862949482667068433411149: 1}",15.364520788192749,0.23002266883850098
165,-94,1548552221687299532266377656016906889780316352883052884889566182194743041207259550674180415286047,0.9175290343498905,1926398963779000618139373804085032170886713542986517788802620330650260343261830881038680436615842468,"{2: 2, 311: 1, 1548552221687299532266377656016906889780316352883052884889566182194743041207259550674180415286047: 1}",16.927613496780396,0.23059773445129395
166,-99,73752045441217209427579820599995742779383077447819298948472883238071829383224076070826982281523,0.9177199961109753,8268194310323978914507118527824322731511078046520125966515397994053756648494484720148271329616980484,"{2: 2, 28027: 1, 73752045441217209427579820599995742779383077447819298948472883238071829383224076070826982281523: 1}",16.323039770126343,0.23059773445129395
167,-72,25187117495156401175839572168153716158289054849435990339995458717066606801306088307760967346866831,0.9180255149988394,6447902078760038701014930475047351336521998041455613527038837431569051341134358606786807640797908736,"{2: 8, 25187117495156401175839572168153716158289054849435990339995458717066606801306088307760967346866831: 1}",16.42280101776123,0.23059773445129395
168,-63,47122116483377925146329448697472439892854710960338526431247918051137546525944511337722113008570373,0.918309083176694,6031630909872374418730169433276472306285403002923331383199733510545605955320897451228430465097007744,"{2: 7, 47122116483377925146329448697472439892854710960338526431247918051137546525944511337722113008570373: 1}",16.979729413986206,0.23059773445129395
169,-148,3181455599637556625894588385706082255295505533054870986161020504267021292926550923728126945901309713,0.9186618736649055,559936185536209966157447555884270476932008973817657293564339608750995747555072962576150342478630509488,"{2: 4, 11: 1, 3181455599637556625894588385706082255295505533054870986161020504267021292926550923728126945901309713: 1}",15.809798955917358,0.23059773445129395
170,-135,279968019914291403800804584403042849258171164358807826791445241323632188089995237784960621560058944753,0.9190884301109001,2239744159314331230406436675224342794065369314870462614331561930589057504719961902279684972480471558024,"{2: 3, 279968019914291403800804584403042849258171164358807826791445241323632188089995237784960621560058944753: 1}",17.287941932678223,0.23059773445129395
171,-140,139984043846016739143228531225488107153879252188240933609358985703619477372470380733035773132890271279,0.9194590015153647,8958978806145071305166625998431238857848272140047419750998975085031646551838104366914289480504977361856,"{2: 6, 139984043846016739143228531225488107153879252188240933609358985703619477372470380733035773132890271279: 1}",17.650072813034058,0.23059773445129395
172,-53,73398375999336065249728368728116587596643534546694907574817464884863064355368975909282314744039399,0.919607880585561,124483645694873966663539313362885732563907434591194563246890420444727757146705783142142805805890820704,"{2: 5, 53: 1, 73398375999336065249728368728116587596643534546694907574817464884863064355368975909282314744039399: 1}",17.426700353622437,0.23059773445129395
173,-136,164384859484646799926744939456034778586186941367065209769859255472792374410656910180466013107403951827,0.9199093856196094,143343597470612009536121587205662326927155012872080862919317270772274950486092825677366363429656245993144,"{2: 3, 109: 1, 164384859484646799926744939456034778586186941367065209769859255472792374410656910180466013107403951827: 1}",18.36584186553955,0.23059773445129395
174,-91,2591492362592350944874246264594285087376858913743027680639533684801230417919448560044149934390128763,0.9200764519153581,390641558737170981430343881924942534071187712657623992579603307646937473197177675941055161109968009734620,"{2: 2, 5: 1, 7537: 1, 2591492362592350944874246264594285087376858913743027680639533684801230417919448560044149934390128763: 1}",17.040270566940308,0.23059773445129395
175,-108,559444310293085692341520592765950555146513410710106508930205763103217039731949289356048603875916051722967,0.9204999255190093,2237777241172342769366082371063802220586053642840426035720823052412868158927797157424194415503664206891868,"{2: 2, 559444310293085692341520592765950555146513410710106508930205763103217039731949289356048603875916051722967: 1}",17.33772563934326,0.23059773445129395
176,-65,9328287808351754344596245256895232542857623647474428556621010700040621720478092473493610413329014346797,0.9207911558940889,298505209867256139027079848220647441371443956719181713811872342401299895055298959151795533226528459097504,"{2: 5, 9328287808351754344596245256895232542857623647474428556621010700040621720478092473493610413329014346797: 1}",17.599677085876465,0.23059773445129395
177,-88,4852225339390626024128161156985451415296026975160517968141611031704282802947530763610694659952468802442601,0.921192078798236,19408901357562504096512644627941805661184107900642071872566444126817131211790123054442778639809875209770404,"{2: 2, 4852225339390626024128161156985451415296026975160517968141611031704282802947530763610694659952468802442601: 1}",17.879472255706787,0.23059773445129395
178,-155,9173994463867367362182390566733816731450848053397244881055110165893416753481112785893300108340862982036623,0.9215716965855705,146783911421877877794918249067741067703213568854355918096881762654294668055697804574292801733453807712585968,"{2: 4, 9173994463867367362182390566733816731450848053397244881055110165893416753481112785893300108340862982036623: 1}",17.863295078277588,0.23059773445129395
179,-110,516293424611772439717543579715440677837110892260113816960695838797961283789430063962671389830892368580103,0.921851432638051,572053114469843863207038286324708271043518868624206109192450989388141102438688510870639899932628744386754124,"{2: 2, 277: 1, 516293424611772439717543579715440677837110892260113816960695838797961283789430063962671389830892368580103: 1}",18.816002130508423,0.23059773445129395
180,-87,32506890317016396812104150414830718881579307545228459762006229350625944907321300304333060187745867013994053,0.9221903000432903,1040220490144524697987332813274583004210537841447310712384199339220030237034281609738657926007867744447809696,"{2: 5, 32506890317016396812104150414830718881579307545228459762006229350625944907321300304333060187745867013994053: 1}",17.579981803894043,0.23059773445129395
181,-54,129637839318313476059992448352246380407818755720140832579816542198775113987815074700922960165357162712957,0.9223737822345099,16593643432744124935679033389087536692200800732178026570216517401443214590440329561718138901165716827258496,"{2: 7, 129637839318313476059992448352246380407818755720140832579816542198775113987815074700922960165357162712957: 1}",18.60426139831543,0.23059773445129395
182,-121,13311490687064327145814557155824826605886904083061835541340243276381492041932433690333877645113119192836239,0.9226272690335858,37485157774773145242613792950802711722177521897902128884414125066290281590081733271980199448638543647026849024,"{2: 8, 11: 1, 13311490687064327145814557155824826605886904083061835541340243276381492041932433690333877645113119192836239: 1}",19.488648653030396,0.23059773445129395
183,-138,37576501810251006808801626196570635058711173389436768862724466839111505738489172082689507832144819861493440143,0.9230202101880177,150306007241004027235206504786282540234844693557747075450897867356446022953956688330758031328579279445973760572,"{2: 2, 37576501810251006808801626196570635058711173389436768862724466839111505738489172082689507832144819861493440143: 1}",17.938249349594116,0.23059773445129395
184,-155,37576681313259883119120197582932104008813222624813755770795615657195382871733009817524505564374800882978450713,0.9233795048868951,601226901012158129905923161326913664141011561997020092332729850515126125947728157080392089029996814127655211408,"{2: 4, 37576681313259883119120197582932104008813222624813755770795615657195382871733009817524505564374800882978450713: 1}",18.5448739528656,0.23059773445129395
185,-180,601226901190101306339322413347786699593253658685268498929788593889964817081080277621260655000055814167214388407,0.9237644513177475,2404907604760405225357289653391146798373014634741073995719154375559859268324321110485042620000223256668857553628,"{2: 2, 601226901190101306339322413347786699593253658685268498929788593889964817081080277621260655000055814167214388407: 1}",19.123082399368286,0.23059773445129395
186,-179,150306725297525326582666347745952576292159939039478646161446267046048104934943641921326622760245377656888217991,0.924087604631856,9619630419041620901290646255740964882698236098526633354332561090947078715836393082964903856655704170040845951424,"{2: 6, 150306725297525326582666347745952576292159939039478646161446267046048104934943641921326622760245377656888217991: 1}",19.058104038238525,0.23059773445129395
187,-112,4605937133414580704909380360385849487074980584696805540095636825979196286269987268348627268430864781503717105933,0.9244497646753239,36847497067316645639275042883086795896599844677574444320765094607833570290159898146789018147446918252029736847464,"{2: 3, 4605937133414580704909380360385849487074980584696805540095636825979196286269987268348627268430864781503717105933: 1}",18.926538705825806,0.23059773445129395
188,-101,29296821439556416371696858016326321002863539049492049911797949188463892982439636090573668667633311664592701878829,0.9248177702668998,117187285758225665486787432065305284011454156197968199647191796753855571929758544362294674670533246658370807515316,"{2: 2, 29296821439556416371696858016326321002863539049492049911797949188463892982439636090573668667633311664592701878829: 1}",19.763334035873413,0.23059773445129395
189,-104,362684159474148978724200654261026417767101880715696638745974710418437686342203930127844121776618305850225599359,0.9250653793345704,506307086625911974298984113348392879202874225479112507689380695744139010133716686458470394000159154966914936705164,"{2: 2, 349: 1, 362684159474148978724200654261026417767101880715696638745974710418437686342203930127844121776618305850225599359: 1}",19.878255605697632,0.23059773445129395
190,-175,153914086704665901185195872160311032501542735296962696056202659759855985599262389584545088456322478458343369869827,0.925404370412865,2462625387274654418963133954564976520024683764751403136899242556157695769588198233352721415301159655333493917917232,"{2: 4, 153914086704665901185195872160311032501542735296962696056202659759855985599262389584545088456322478458343369869827: 1}",19.288994550704956,0.23059773445129395
191,-182,1231312693637327475285360945080136212249768141418204060962641196884225399196969853232110146924904431445003159218771,0.9257538061534188,9850501549098619802282887560641089697998145131345632487701129575073803193575758825856881175399235451560025273750168,"{2: 3, 1231312693637327475285360945080136212249768141418204060962641196884225399196969853232110146924904431445003159218771: 1}",18.51598048210144,0.23059773445129395
192,-115,13617486179931425566432751039451348154142600828228973286446853095310896846614865053381261274870767769123335032849,0.9259845454311355,37802141635489637372417316885516942475899859899163629843176464192583049646202865388186381299041251327086378051188824,"{2: 3, 347: 1, 13617486179931425566432751039451348154142600828228973286446853095310896846614865053381261274870767769123335032849: 1}",20.785053253173828,0.23059773445129395
193,-78,631379179300246781931859766682150938437220394911459913504263962117789203349561795275402363772387436628079829088113,0.9262611481167405,12627583586004935638637195333643018768744407898229198270085279242355784066991235905508047275447748732561596581762260,"{2: 2, 5: 1, 631379179300246781931859766682150938437220394911459913504263962117789203349561795275402363772387436628079829088113: 1}",21.01353096961975,0.23059773445129395
194,-115,2719056023374746278923013111755701693127600621676833685974328347309281465670163203795413764873493822942205563641,0.9264044656709457,599018918173550104231855480572228105802782927357893168354888432225623944012999634448944834056690183169459654492366864,"{2: 4, 7: 2, 281: 1, 2719056023374746278923013111755701693127600621676833685974328347309281465670163203795413764873493822942205563641: 1}",20.44743800163269,0.23059773445129395
195,-148,39401942322636090544372387999858977290619183439418549851803542150583261760774053786076864784590953463194512688867073,0.9267029831732416,2521724308648709794839832831990974546599627740122787190515426697637328752689539442308919346213821021644448812087492672,"{2: 6, 39401942322636090544372387999858977290619183439418549851803542150583261760774053786076864784590953463194512688867073: 1}",19.353617906570435,0.23059773445129395
196,-103,55246059892776533159574854093481400508662500516473615677825196847640141574907864375854969096891819610645065460509207,0.9269791706092629,7071495666275396244425581323965619265108800066108622806761625196497938121588206640109436044402152910162568378945178496,"{2: 7, 55246059892776533159574854093481400508662500516473615677825196847640141574907864375854969096891819610645065460509207: 1}",19.264026880264282,0.23059773445129395
197,-158,360246908344351912219835898245774171056833790045072468798824239765615784308563802848494240612367561027986647192987167,0.9272621314152109,40347653734567414168621620603526707158365384485048116505468314853748967842559145919031354948585166835134504485614562704,"{2: 4, 7: 1, 360246908344351912219835898245774171056833790045072468798824239765615784308563802848494240612367561027986647192987167: 1}",21.092095136642456,0.23059773445129395
198,-85,74861126979216042681940826408251939058847351687798684586084510827646566343978678464130003572342907190304527189249,0.9273611565064525,24530494088549512866018369997455995390803100201057872965168172508003226859594933359126119570585323828118987469373112320,"{2: 16, 5: 1, 74861126979216042681940826408251939058847351687798684586084510827646566343978678464130003572342907190304527189249: 1}",20.349837064743042,0.23059773445129395
199,-112,295461122015628990706185766960158481237209943169778450977674979641868259941314690737571954373219090007573881899397,0.92746028408833,565337674553680635849141495987702919267127402940599446328291127446587863517791059774796078073352392573211926217361414976,"{2: 6, 7: 1, 4271: 1, 295461122015628990706185766960158481237209943169778450977674979641868259941314690737571954373219090007573881899397: 1}",21.544787645339966,0.23059773445129395
200,-153,23055786698571145695688900785540069093045313423195016857145109648326181786526117247237971391007655833311814973076717911,0.9277378907190166,2582248110239968317917156887980487738421075103397841888000252280612532360090925131690652795792857453330923276984592406032,"{2: 4, 7: 1, 23055786698571145695688900785540069093045313423195016857145109648326181786526117247237971391007655833311814973076717911: 1}",21.01909852027893,0.23059773445129395
201,-146,46110605667120731572989029877463290500855218467728972308549432036078404524650213267382110374961373148203821611828993269,0.9280007800255125,10328775669435043872349542692551777072191568936771289797115072776081562613521647771893592723991347585197656041049694492256,"{2: 5, 7: 1, 46110605667120731572989029877463290500855218467728972308549432036078404524650213267382110374961373148203821611828993269: 1}",21.058635234832764,0.23059773445129395
202,-79,32058295166199893584908846554261630108916701220031588690054754498502575990730131110043858180378246097676306524716781373,0.9282306091816319,2051730890636793189434166179472744326970668878082021676163504287904164863406728391042806923544207750251283617581874007872,"{2: 6, 32058295166199893584908846554261630108916701220031588690054754498502575990730131110043858180378246097676306524716781373: 1}",20.368589639663696,0.23059773445129395
203,-198,41315998049390537434494543399445031326292149334754524200820049726076980114654434750472856110600301002131909204974047833401,0.9285598864350505,165263992197562149737978173597780125305168597339018096803280198904307920458617739001891424442401204008527636819896191333604,"{2: 2, 41315998049390537434494543399445031326292149334754524200820049726076980114654434750472856110600301002131909204974047833401: 1}",22.397664070129395,0.23059773445129395
204,-77,152302476157470233422897167900273868721261115034600308215662141573347983696472963697443035479980689084863625217399197,0.9286451681144408,20167284682867578428926351384682664600594511808421634412685118138576446609152163960960616986117122925861301796787132069952,"{2: 6, 2069: 1, 152302476157470233422897167900273868721261115034600308215662141573347983696472963697443035479980689084863625217399197: 1}",21.310640335083008,0.23059773445129395
205,-88,24272205297431122161938654291308962553248471030259221843652405222597860875417837992024721686222640512928916303479331754693,0.9289127241614092,388355284758897954591018468660943400851975536484147549498438483561565774006685407872395546979562248206862660855669308075088,"{2: 4, 24272205297431122161938654291308962553248471030259221843652405222597860875417837992024721686222640512928916303479331754693: 1}",21.47603178024292,0.23059773445129395
206,-195,27260039950113344286053481517446819678251702431962736736660956636812279602197251623585709230872679070756378863773060842583,0.9291564799914039,10576895500643977582988750828769366035161660543601541853824451175083164485652533629951255181578599479453474999143947606922204,"{2: 2, 97: 1, 27260039950113344286053481517446819678251702431962736736660956636812279602197251623585709230872679070756378863773060842583: 1}",20.92527413368225,0.23059773445129395
207,-88,172750229027226500663377999136519934854171089849214226176171385789748610466859157816168579657138755200230052381689375198459,0.9294061139674957,5528007328871248021228095972368637915333474875174855237637484345271955534939493050117394549028440166407361676214060006350688,"{2: 5, 172750229027226500663377999136519934854171089849214226176171385789748610466859157816168579657138755200230052381689375198459: 1}",22.349236488342285,0.23059773445129395
208,-103,6055094289799663804678888499808030124379860546527961055636394408025389307986076536309123143910922185113379926709616246207,0.9295748059215652,86418305704020801820377096669260205935149369720047060186042620991338356203577284326203805509896681425938158313999643065866304,"{2: 6, 223: 1, 6055094289799663804678888499808030124379860546527961055636394408025389307986076536309123143910922185113379926709616246207: 1}",22.309372186660767,0.23059773445129395
209,-134,12025449636932414172177073020180414137448960640317588647696722377316213488063351582094856040277578867116530014954367714953041,0.9298452084504545,673425179668215193641916089130103191697141795857784964271016453129707955331547688597311938255544416558525680837444592037370296,"{2: 3, 7: 1, 12025449636932414172177073020180414137448960640317588647696722377316213488063351582094856040277578867116530014954367714953041: 1}",21.16942596435547,0.23059773445129395
210,-157,6043927030443769264991587005741589975556447214479312554845546277957876604963187517551072700158661798671613118704364133305161,0.9300794222187608,2707679309638808630716230978572232309049288352086732024570804732525128719023508007862880569671080485804882677179555131720712128,"{2: 6, 7: 1, 6043927030443769264991587005741589975556447214479312554845546277957876604963187517551072700158661798671613118704364133305161: 1}",22.62368154525757,0.23059773445129395
211,-184,135384262408222909371416155268308338965797211397339889621663132825677759705468144444053403621521635865502989082621767169992561,0.9303397999700332,10830740992657832749713292421464667117263776911787191169733050626054220776437451555524272289721730869240239126609741373599404880,"{2: 4, 5: 1, 135384262408222909371416155268308338965797211397339889621663132825677759705468144444053403621521635865502989082621767169992561: 1}",21.6191143989563,0.23059773445129395
212,-95,151209651157725221469806656210069078278634497200404662621851318364399621181416693068858118371396461010242306538551458340654951,0.9305775790606579,9677417674094414174067625997444421009832607820825898407798484375321575755610668356406919575769373504655507618467293333801916864,"{2: 6, 151209651157725221469806656210069078278634497200404662621851318364399621181416693068858118371396461010242306538551458340654951: 1}",22.036521196365356,0.23059773445129395
213,-88,8436461914526408004945481199718806015176284320119553804224426311789777621210542137624252808689258178006166730822470124695221,0.9307456205105386,15658073313361013257178813106678103964167183698141891860640535234681827264966766207430613212927263178379445452406504551434330176,"{2: 6, 29: 1, 8436461914526408004945481199718806015176284320119553804224426311789777621210542137624252808689258178006166730822470124695221: 1}",23.346164226531982,0.23059773445129395
214,-175,2475597939880363836592262925868111732083640452500332654041441205189999768259945239445461088495365762053360600121422438383169367,0.9309804837235244,693167423166501874245833619243071284983419326700093143131603537453199935112784667044729104778702413374940968033998282747287422760,"{2: 3, 5: 1, 7: 1, 2475597939880363836592262925868111732083640452500332654041441205189999768259945239445461088495365762053360600121422438383169367: 1}",21.340826749801636,0.23059773445129395
215,-78,2276276916828872488775920079056450899959094642512738197186129368886402095767982480460662953559137569075422909220589235526519,0.9310828333584309,42047387207662932612668795700330761024044396236495299978422181702069619513026172379069366078144389175961211979122724358645858968,"{2: 3, 2309: 1, 2276276916828872488775920079056450899959094642512738197186129368886402095767982480460662953559137569075422909220589235526519: 1}",24.151286125183105,0.23059773445129395
